Creeley-Robert_12_Generous-Life_Tucson-12-04-2002.mp3,70.0,73.0
Muldoon-Paul_Poetic-Brklyn_5-16-05.mp3,2067.0,2070.0
McCarthy-Pattie_06_Hours-for-Parish-Use_Segue-DH_NYC_4-1-00.mp3,347.0,350.0
Dine-Jim_18_The-Weeks-Following_Segue-Bowery_NY_9-16-05.mp3,59.0,62.0
Bernstein-Charles_01_Intro_NSU_12-1-99.mp3,255.0,258.0
MLA-Off-Site-Reading_16_Frank-Sherlock_The-Rotunda_Philadelphia_12-29-09.mp3,106.0,109.0
Explodity_17_Shchiusel-biuzi-niabe_Getty-Research-Institute_2-4-09.mp3,118.0,121.0
Greenwald-Ted_Prince-St_5-19-74.mp3,149.0,152.0
Tate-James_05_Silver-Queen_KWLS_2003.mp3,114.0,117.0
Knight-Etheridge_12_Rehabilitation-and-Treatment_So-My-Soul_Watershed_2-25-86.mp3,67.0,70.0
Kim-Anyssa_19_Short-Q-and-A_UPenn_11-11-03.mp3,213.5,216.5
Brady-Halpbern_Complete-Reading_A-Voice-Box_SPD_4-12-08.mp3,913.0,916.0
Gajelonia-Gizelle_Complete-Reading_Tinfish-20_Revolution-Bookshop_Moiliili_10-18-10.mp3,253.0,256.0
Conner-Kyle_02_Philly-Sound_Sherlock_8-9-03.mp3,604.0,607.0
Robinson-Kit_01_Counter-meditation_Ear-Inn_New-York_05-23-1993.mp3,21.0,24.0
katz-vincent_16_The-Dive_gloucester-writers-center_4-9-11.mp3,463.0,466.0
Creeley-Robert_11_Wait-for-Me_Vancouver_8-12-63.mp3,65.0,68.0
Andrews-Bruce_Complete-Reading_Ear-Inn_New-York_3-27-93.mp3,52.0,55.0
Hallerman-Victoria_Complete-Recording_Ear-Inn_NYC_3-13-99.mp3,1007.0,1010.0
Knight-Etheridge_01_Complete-Reading-1_So-My-Soul_Watershed_2-25-86.mp3,1405.0,1408.0
Gordon-Nada_08_I-Need-My-Frolicking-Angst_Art-Fantasy-Experience_Gross-Foundation_NY_12-12-10.mp3,141.0,144.0
Schultz-Susan_Complete-Talk_KWH-UPenn_9-15-11.mp3,3105.0,3108.0
Bok-Christian_01_Bernstein-Intro_UPenn_4-20-05.mp3,163.0,166.0
Ruiz-Firmat-Mariana_02_Philly-Sound_Fuchs_8-9-03.mp3,296.0,299.0
Devota-Dot_Segue-BPC_2-11-12.mp3,2032.0,2035.0
Baraka-Amiri_03_A-Contract-for-Patterson_Asilomar_1964.mp3,127.0,130.0
LA-Lit-Clouds-Day-2-Rdng-1_04_Ara-Shirinyan_Eagle-Rock_11-22-08.mp3,1059.0,1062.0
Baus-Eric_Colorado-State-U-Pueblo_4-16-2008.mp3,1864.0,1867.0
Bernstein-Charles_05_Influence-of-Kinship_Naropa_7-11-1991.mp3,395.0,398.0
Kaplan-Josef_Segue-Series_BPC_NYC_2-26-11.mp3,211.0,214.0
Christle-Heather_Complete-Reading_Whenever-We-Feel-Like-It_KWH-UPenn_03-21-09.mp3,1505.0,1508.0
Jarnot-Lisa_02_Reading_KWH-UPenn_4-22-14.mp3,1178.0,1181.0
Caddel-Ric_Complete-Reading_UB_3-8-95.mp3,73.0,76.0
Nielsen-AL_05_Small Song_CAAPP_6-8-13.mp3,24.0,27.0
Fenner-Derek_Segue-BPC_5-14-11.mp3,1698.0,1701.0
Schjeldahl-Peter_reading_circa-11-28-73.mp3,314.0,317.0
05_Writing-in-Time_Bergvall_032807.mp3,1104.0,1107.0
Zukofsky-Louis_15_reading-from-Wallace-Stevens-speech-On-Receiving-the-Gold-Medal-from-the-Poetry-Society-of-America_Wallace-Stevens-Lecture_UConn_04-29-71.mp3,216.0,219.0
Bernheimer-Alan_Complete_Segue-Series-Bowery_NYC_2-12-09.mp3,2256.0,2260.0
Collom-Jack_Intro_LHRS_Boulder_10-11-01.mp3,202.0,205.0
Toscano-Rodrigo_02_Truax-Inimical-Pts1-3_Segue_NY_3-25-06.mp3,145.0,148.0
Richards-Deborah_Segue_NY_4-10-04.mp3,1923.0,1926.0
Bromige-David_04_Geogrphsts-History_Ear_NY_10-5-85.mp3,1138.0,1141.0
Davies-Alan_Language-Mind-Writing-Part2_New-Langton-Arts_date-unknown.mp3,1162.0,1165.0
Kim-Myung-Mi_EPC-20_Buffalo_09-12-14.mp3,1749.0,1752.0
11_Waldrop-Rosmarie_Featured_2008.mp3,198.0,201.0
Irby-Ken_Complete-Recording_Tufts_04-2-81.mp3,3550.5,3553.5
Antin-David_01_line-music-part1_St-Marks_11-11-84.mp3,230.0,233.0
Shurin-Aaron_Complete-Reading_Segue-Series_Ear-Inn_4-28-84.mp3,1768.0,1771.0
Walschots-Natalie-Zina_Segue-ZINC_10-6-12.mp3,1900.0,1903.0
Scalapino-Leslie_05_From-Green-And-Black_UBuffalo_10-23-96.mp3,382.0,385.0
Bernstein-Charles_Beinecke-Yale_10-16-07.mp3,244.0,247.0
Lerner-Ben_04_from-War-Is-Kind_KWH-UPenn_09-30-2008.mp3,125.0,128.0
Cooper-Dennis_Complete-Reading_544-Natoma_12-11-82.mp3,2302.0,2305.0
Kapil-Bhanu_English-Dept_UHM_2001.mp3,1961.0,1964.0
Dorn-Ed_Pt-1_11_Hotel-Hartley_Milwaukee_11-17-84.mp3,186.0,189.0
Kuszai-Joel_Segue_NY_10-22-05.mp3,1805.0,1808.0
Robinson-Kit_12_AKA_Buffalo_11-10-99.mp3,475.0,478.0
Hollo-Anselm_LHRS_Boulder_1-18-01.mp3,1184.0,1187.0
Ginsberg_Creeley_Orlovsky_Sakaki_08_Love-Replied_Concerned-Citizens-Of_Cerritos_U-New-Mexico_Albuquerque_3-6-79.mp3,105.0,108.0
